,Tweet ID,Usuario,Contenido,Fecha,Lenguaje,Sentimiento,texto_limpio,negativemdeberta,neutralmdeberta,positivemdeberta,sentiment_labelmdeberta,negativedeberta,neutraldeberta,positivedeberta,sentiment_labeldeberta,negativeroberta,neutralroberta,positiveroberta,sentiment_labelroberta,negativebart,neutralbart,positivebart,sentiment_labelbart
16,768228580673347584,pacosan1269,Oye @luciaskaa te pones a hablar con @josecs02 como en los viejos tiempos y no avisas  @JuanAlfonso251 @CrisDazGar,2016-08-23 23:29:01,es,negative,oye pones hablar viejos tiempos avisas,0.37855425477027893,0.28746187686920166,0.3339838683605194,negative,0.21330417692661285,0.5704399943351746,0.21625584363937378,neutral,0.26148396730422974,0.31072506308555603,0.42779096961021423,positive,0.4031016528606415,0.3786763548851013,0.21822206676006317,negative
17,768228346232729603,aleedesrosiers,"@JCLilGangster yo tengo que aguantar 4 niños pequeños, no sé que es peor ",2016-08-23 23:28:05,es,negative,aguantar 4 niños pequeños sé peor,0.5466141700744629,0.24638809263706207,0.20699776709079742,negative,0.5627561807632446,0.22860755026340485,0.20863626897335052,negative,0.566463053226471,0.21754410862922668,0.21599283814430237,negative,0.5536971688270569,0.2419571578502655,0.204345703125,negative
18,768232556538068992,isachue96,@Yosmath @Planeta87Radio  #Incantus  Genial ya estoy conectada ,2016-08-23 23:44:49,es,positive,incantus genial conectada,0.21210961043834686,0.2122543603181839,0.5756360292434692,positive,0.1574670672416687,0.4176502525806427,0.4248826503753662,positive,0.20690125226974487,0.34963375329971313,0.443464994430542,positive,0.1644713282585144,0.3891841471195221,0.4463445246219635,positive
19,768018934385807360,Momo_Hime444,"Es muy raro el sentimiento que tengo ahora, aunque en fin... Qué más dará ",2016-08-23 09:35:57,es,neutral,raro sentimiento ahora aunque fin dará,0.4617947041988373,0.26974019408226013,0.2684651017189026,negative,0.3886142373085022,0.3095930218696594,0.30179277062416077,negative,0.2312050610780716,0.22797568142414093,0.5408191680908203,positive,0.3356654942035675,0.3087218105792999,0.35561278462409973,positive
20,768016294499221504,todoalposte,"@pabloserrano @JesusBengoechea Madrid tiene la cultura propia de los que ""no tiene cultura propia"". Vamos, como los romanos en su tiempo ",2016-08-23 09:25:28,es,negative,madrid cultura propia cultura propia vamos romanos tiempo,0.24559348821640015,0.2367953509092331,0.5176111459732056,positive,0.21300341188907623,0.5705868601799011,0.21640969812870026,neutral,0.24243664741516113,0.3038170039653778,0.45374637842178345,positive,0.28784510493278503,0.2530267834663391,0.45912808179855347,positive
21,768016038126620672,ElyShuri,"Gracias por los ánimos! He dormido un poco más, me he tomado una pastilla y ha bajado a 36 y medio, pero aún me noto rara ",2016-08-23 09:24:27,es,negative,gracias ánimos dormido tomado pastilla bajado 36 medio aún noto rara,0.34889456629753113,0.21915104985237122,0.43195441365242004,positive,0.21193890273571014,0.5732399821281433,0.21482104063034058,neutral,0.17694181203842163,0.3898523449897766,0.43320581316947937,positive,0.16082355380058289,0.41373053193092346,0.42544591426849365,positive
22,768078078589464578,Dekuwa,"@KunMadera pues date unas cuantas horas, que es muy temprano ",2016-08-23 13:30:58,es,neutral,pues date unas cuantas horas temprano,0.3576178550720215,0.26759669184684753,0.3747853636741638,positive,0.21210135519504547,0.5747179985046387,0.21318070590496063,neutral,0.24744969606399536,0.4996105432510376,0.2529396712779999,neutral,0.34643280506134033,0.29904210567474365,0.3545251190662384,positive
23,768055768700575744,xZ4dry,"@xZ4dry @xSLGY Tienes pinta buena gente por lo q veo, t he conocio gracias a qt ",2016-08-23 12:02:19,es,positive,pinta buena gente q veo t conocio gracias qt,0.2119370847940445,0.21510180830955505,0.5729610919952393,positive,0.20769213140010834,0.22939744591712952,0.5629104375839233,positive,0.21268939971923828,0.2190287709236145,0.5682818293571472,positive,0.19306910037994385,0.28416743874549866,0.5227634906768799,positive
24,768055711590977536,MarthaFae,"@achocoblog ... bueno, desierta, desierta, no, con algunos seres feéricos  ",2016-08-23 12:02:06,es,positive,bueno desierta desierta seres feéricos,0.21776238083839417,0.2243654876947403,0.5578721761703491,positive,0.4548875689506531,0.35878199338912964,0.18633045256137848,negative,0.21645799279212952,0.23717956244945526,0.5463624000549316,positive,0.1707889437675476,0.38310888409614563,0.44610217213630676,positive
25,768055650970693632,jaware,@policia 2 horas esperando en Comisaría Gandia y han atendido a 3 personas! Y solamente para una autorización de viaje a un menor. ,2016-08-23 12:01:51,es,negative,2 horas esperando comisaría gandia atendido 3 personas solamente autorización viaje menor,0.4269346296787262,0.26926344633102417,0.30380189418792725,negative,0.4270229935646057,0.415424644947052,0.15755228698253632,negative,0.2534544765949249,0.4969508647918701,0.24959473311901093,neutral,0.3828931450843811,0.43010076880455017,0.18700610101222992,neutral
26,768055614413086720,sanroman1952,"@angeleta1973 @elespanolcom No he visto su DNI o Pasaporte pero presume de serlo aunque es muy,demasiado,peculiar y poco caritativa   ",2016-08-23 12:01:42,es,negative,visto dni pasaporte presume serlo aunque muydemasiadopeculiar caritativa,0.3103663921356201,0.3086528480052948,0.3809807300567627,positive,0.17218248546123505,0.45082542300224304,0.37699201703071594,neutral,0.3011728525161743,0.46367213129997253,0.23515500128269196,neutral,0.4978189170360565,0.3100704550743103,0.19211067259311676,negative
27,768065433362726912,M_Megrez,@AlbGarD Oh  ¿Me estás llamando gordo? JAJAJA Grazie ruliño  Lo mismo puedo decir ,2016-08-23 12:40:43,es,negative,oh llamando gordo jajaja grazie ruliño mismo puedo decir,0.3293706178665161,0.19423918426036835,0.4763902425765991,positive,0.203187495470047,0.24518141150474548,0.5516310930252075,positive,0.2584870457649231,0.27506721019744873,0.4664457440376282,positive,0.2941385507583618,0.34519559144973755,0.360665887594223,positive
28,768064666123825152,Fran87bcn,@BarrosNerea Tú siempre sexy Nerea!! Qué tengas un maravilloso día! Besitos! ,2016-08-23 12:37:41,es,positive,siempre sexy nerea maravilloso día besitos,0.21298441290855408,0.2131190448999405,0.5738966464996338,positive,0.21188488602638245,0.2124430388212204,0.5756720304489136,positive,0.23269174993038177,0.23724591732025146,0.5300623178482056,positive,0.21149557828903198,0.21490782499313354,0.5735965967178345,positive
29,768064453246128128,Fran87bcn,@seestrena #seestrenasietevidas Sería un gato tipo Garfield porqué soy un poco vago y porqué me encanta la lasaña!! ,2016-08-23 12:36:50,es,positive,seestrenasietevidas gato tipo garfield porqué vago porqué encanta lasaña,0.3359098732471466,0.2676210403442383,0.3964691162109375,positive,0.21239842474460602,0.21850140392780304,0.5691002011299133,positive,0.3471417725086212,0.23885294795036316,0.4140053689479828,positive,0.43046581745147705,0.24193909764289856,0.3275950849056244,negative
30,768063661541851137,AlejandroHenar1,@prxttytimebomb @emimartinez_98 Si es que odio a muerte a la nueva Harley que quieres ,2016-08-23 12:33:41,es,negative,si odio muerte nueva harley quieres,0.5436903238296509,0.2530863583087921,0.203223317861557,negative,0.5738726258277893,0.21428130567073822,0.21184612810611725,negative,0.5139622688293457,0.23722079396247864,0.24881687760353088,negative,0.5667506456375122,0.22207321226596832,0.2111760973930359,negative
31,768063618415992832,_mermaiid_,@WINTERSCLIFF0RD ni tu como soportas el calor sevillano hija mía ,2016-08-23 12:33:31,es,negative,soportas calor sevillano hija,0.38631364703178406,0.2288445383310318,0.3848417401313782,negative,0.20867890119552612,0.24712519347667694,0.5441958904266357,positive,0.17575305700302124,0.42958977818489075,0.3946571350097656,neutral,0.360068142414093,0.28783053159713745,0.3521013557910919,negative
32,768059359934943233,ProyectoWaikiki,.@soyalt_es estaremos atentas a las novedades futuras. ¡El final del verano no será igual sin vosotros! ,2016-08-23 12:16:35,es,negative,atentas novedades futuras final verano igual vosotros,0.25729912519454956,0.2663450241088867,0.4763558804988861,positive,0.21175864338874817,0.5754351019859314,0.21280626952648163,neutral,0.5436288714408875,0.2289579063653946,0.22741319239139557,negative,0.2890058755874634,0.29747501015663147,0.41351914405822754,positive
33,768058983827537920,Dronjadicto,Ayer me quedé dormido xdddd lo peor esque sigo reventado ,2016-08-23 12:15:06,es,negative,ayer quedé dormido xdddd peor esque sigo reventado,0.5551237463951111,0.22637850046157837,0.21849776804447174,negative,0.57603919506073,0.21200290322303772,0.2119578719139099,negative,0.5473566055297852,0.23116669058799744,0.2214766889810562,negative,0.5179007649421692,0.29067233204841614,0.19142687320709229,negative
34,768057277865717761,meaficio,"Confirmao tengo el pie roto, he notado como el puto hueso se movía ",2016-08-23 12:08:19,es,negative,confirmao pie roto notado puto hueso movía,0.5293974876403809,0.23536476492881775,0.23523777723312378,negative,0.5758846998214722,0.21221041679382324,0.21190495789051056,negative,0.26879942417144775,0.3631162643432617,0.3680843412876129,positive,0.35612672567367554,0.29173216223716736,0.35214105248451233,negative
35,768057031660072960,starko,"@lmg muchísimas gracias Luis  Tú también eres un ejemplo de constancia y buen trabajo, espero que os vaya todo genial!",2016-08-23 12:07:20,es,positive,muchísimas gracias luis ejemplo constancia buen trabajo espero vaya genial,0.21340042352676392,0.21439006924629211,0.5722095370292664,positive,0.21194332838058472,0.21206000447273254,0.5759966373443604,positive,0.21254406869411469,0.2169022262096405,0.5705537796020508,positive,0.20919182896614075,0.22710491716861725,0.5637032389640808,positive
36,768056909198950401,ainaaara21,Tengo una adicción muy seria al burguer King necesito ayuda profesional ,2016-08-23 12:06:51,es,negative,adicción seria burguer king necesito ayuda profesional,0.565395712852478,0.21680352091789246,0.2178007811307907,negative,0.5658128261566162,0.2255970984697342,0.20859003067016602,negative,0.47904571890830994,0.2834758162498474,0.23747847974300385,negative,0.5325644612312317,0.23568376898765564,0.23175181448459625,negative
37,768056902655864832,yeyodebote,"Me dice un pajarito que ahora mismo no puede reservar en la web de BiBo, lo nuevo de @danigarcia_ca. Espero que sea por la demanda. ",2016-08-23 12:06:50,es,negative,dice pajarito ahora mismo puede reservar web bibo nuevo espero demanda,0.3909510672092438,0.22940798103809357,0.37964099645614624,negative,0.20618431270122528,0.5512772798538208,0.2425384372472763,neutral,0.3277174234390259,0.3204919695854187,0.3517906665802002,positive,0.2804402709007263,0.2960444688796997,0.423515260219574,positive
38,768074230541975553,Fran87bcn,@cobos_rebeca A ti por responder! Espero y deseo que te salgan nuevos proyectos!! Besitos!! ,2016-08-23 13:15:41,es,positive,responder espero deseo salgan nuevos proyectos besitos,0.23483513295650482,0.2250344604253769,0.5401303768157959,positive,0.16845275461673737,0.3909792900085449,0.4405680298805237,positive,0.23923785984516144,0.29123422503471375,0.4695279598236084,positive,0.20552197098731995,0.2544271647930145,0.5400508642196655,positive
39,768079521648115713,ELFINGERSYT,Estoy preparando muchas cosas para que el especial sea muy especial ,2016-08-23 13:36:42,es,positive,preparando muchas cosas especial especial,0.23796549439430237,0.23775285482406616,0.5242816209793091,positive,0.1960752159357071,0.31813621520996094,0.48578858375549316,positive,0.2439265102148056,0.2537194490432739,0.5023540258407593,positive,0.22068051993846893,0.22024588286876678,0.5590736269950867,positive
40,768078356596330501,imrobhunter,"Solo porque UNA persona diga que me conoce y opine sobre cómo soy, y convenza a otra de ello no significa que sea así ",2016-08-23 13:32:05,es,neutral,solo persona diga conoce opine cómo convenza ello significa así,0.3333989381790161,0.30789101123809814,0.35871008038520813,positive,0.20148785412311554,0.5398281216621399,0.2586840093135834,neutral,0.23696744441986084,0.4927319586277008,0.2703004777431488,neutral,0.41870996356010437,0.3443186283111572,0.23697136342525482,negative
41,768072993511763968,dgonzalod,"@fonzeff @malenko_ @girotix Eso me temo, mucho calor y mucha gente por todos lados, lo malo de viajar en agosto ",2016-08-23 13:10:46,es,negative,temo calor mucha gente lados malo viajar agosto,0.5664898753166199,0.2231302410364151,0.21037980914115906,negative,0.574572741985321,0.2139425277709961,0.21148470044136047,negative,0.5634944438934326,0.22061003744602203,0.21589550375938416,negative,0.5205914974212646,0.2331312894821167,0.24627730250358582,negative
42,768071942096166912,sanroman1952,"@Jordicanal64 Pues si no fichan ""lo que sea"" además de un ridículo espantoso igual QSF nos deja plantados...esperemos que no   ",2016-08-23 13:06:35,es,negative,pues si fichan además ridículo espantoso igual qsf deja plantadosesperemos,0.5705689191818237,0.21563772857189178,0.21379339694976807,negative,0.5760335922241211,0.21199101209640503,0.21197544038295746,negative,0.4186041057109833,0.20133185386657715,0.3800640106201172,negative,0.2179511934518814,0.22031474113464355,0.5617340207099915,positive
43,768083732356075520,JoyaRealitera,"@edu_rnieves Te la recomiendo, parece monótona pero hay capítulos que vuelven a subir el interés ",2016-08-23 13:53:26,es,positive,recomiendo parece monótona capítulos vuelven subir interés,0.23047080636024475,0.22321608662605286,0.5463131070137024,positive,0.21199916303157806,0.21369585394859314,0.57430499792099,positive,0.41575780510902405,0.2710215747356415,0.3132206201553345,negative,0.28863242268562317,0.3877429664134979,0.3236246407032013,neutral
44,768082578519785472,Sienkowl,Ya no tengo capítulos de Juego de Tronos para ver. Me siento vacía. ,2016-08-23 13:48:51,es,negative,capítulos juego tronos ver siento vacía,0.39799755811691284,0.4185625910758972,0.18343986570835114,neutral,0.43453672528266907,0.40529945492744446,0.16016380488872528,negative,0.3790605962276459,0.41502541303634644,0.20591402053833008,neutral,0.3462841212749481,0.31615182757377625,0.3375641107559204,negative
45,768082463201587200,Glamurosa79,"@goetha Jajaja se aprovechó lo ke pudo, ya se fue a currar pero mañana descansa  mucho lío entonces no? Y con el malagueño que tal?",2016-08-23 13:48:24,es,positive,jajaja aprovechó ke pudo currar mañana descansa lío entonces malagueño tal,0.3595321476459503,0.2614213824272156,0.3790464699268341,positive,0.18693101406097412,0.393156498670578,0.4199124872684479,positive,0.22370657324790955,0.26926741003990173,0.507025957107544,positive,0.34021836519241333,0.22180591523647308,0.43797579407691956,positive
46,768497346342772737,manalarba,@futbolero93 solo recuerda que Iman es tranquila ,2016-08-24 17:17:00,es,positive,solo recuerda iman tranquila,0.16891413927078247,0.43020832538604736,0.4008774757385254,neutral,0.16520166397094727,0.409496933221817,0.4253014028072357,positive,0.18462485074996948,0.3850004971027374,0.4303745627403259,positive,0.15648280084133148,0.4223787784576416,0.4211384654045105,neutral
47,768557093955698688,scrxz,"comprendo que te molen mis tattoos, pero no te los hagas 'iguales' ",2016-08-24 21:14:24,es,neutral,comprendo molen tattoos hagas iguales,0.22387857735157013,0.23683442175388336,0.5392869710922241,positive,0.16133366525173187,0.4347274899482727,0.40393882989883423,neutral,0.2381279319524765,0.40773651003837585,0.3541354537010193,neutral,0.4384807348251343,0.21275277435779572,0.3487664759159088,negative
48,768512386269638656,orem9,@morbosaborealis jajajaja... eso es verdad... aquí no hay uno cuerdo ,2016-08-24 18:16:45,es,negative,jajajaja verdad aquí cuerdo,0.18895454704761505,0.33068376779556274,0.4803617000579834,positive,0.22068002820014954,0.5596813559532166,0.21963860094547272,neutral,0.36397895216941833,0.20369882881641388,0.4323221743106842,positive,0.21713154017925262,0.376202791929245,0.4066656827926636,positive
49,768511417846730753,TurDepuLugo,@xqwcrp @xoancarV Un lapsus advertido gracias a @Cascarelo y subsanado. Gracias por tu aportación. ,2016-08-24 18:12:54,es,positive,lapsus advertido gracias subsanado gracias aportación,0.2266039401292801,0.21736860275268555,0.5560275316238403,positive,0.19779746234416962,0.2729648947715759,0.529237687587738,positive,0.19021150469779968,0.37849029898643494,0.43129825592041016,positive,0.28216370940208435,0.291145920753479,0.42669036984443665,positive
50,768530754510946304,RafaelCubillo,@ManuBarba Lo feo es llegar al reina sofía y que los descuentos de estudiante sean para menores de 27 años ,2016-08-24 19:29:45,es,negative,feo llegar reina sofía descuentos estudiante menores 27 años,0.5450204014778137,0.25372809171676636,0.20125149190425873,negative,0.5741459131240845,0.21441210806369781,0.21144194900989532,negative,0.5179843306541443,0.24728617072105408,0.23472952842712402,negative,0.3740786015987396,0.20903868973255157,0.4168826937675476,positive
51,768530671132352513,mariolka_,@IvnLz el resto puedo dudar pero de ese grupo lo tengo claro ,2016-08-24 19:29:25,es,neutral,resto puedo dudar grupo claro,0.4008495807647705,0.31838372349739075,0.28076672554016113,negative,0.31768015027046204,0.49590909481048584,0.18641065061092377,neutral,0.2375979721546173,0.49642208218574524,0.2659798562526703,neutral,0.32296380400657654,0.3319389820098877,0.345097154378891,positive
52,768530491104497664,JacoCorrea,@Pirata__Roberts hay gente muy buena trabajando duro en @SpheraSports. Palabras así impulsan  @Eliperezup,2016-08-24 19:28:42,es,positive,gente buena trabajando duro palabras así impulsan,0.21219295263290405,0.21222327649593353,0.5755837559700012,positive,0.21129827201366425,0.21467581391334534,0.5740259289741516,positive,0.21311387419700623,0.2179783433675766,0.5689077377319336,positive,0.19650353491306305,0.27301397919654846,0.5304825901985168,positive
53,768530150002716672,TSMVayne,"Ah vale, me suelta la puta subnormal, te estoy llamando. 
Le digo que no me sale y dice ""ah, es que tengo el wifi apagado"" ",2016-08-24 19:27:21,es,negative,ah vale suelta puta subnormal llamando digo sale dice ah wifi apagado,0.5476580262184143,0.2251472920179367,0.22719471156597137,negative,0.5759242177009583,0.21214231848716736,0.21193349361419678,negative,0.5004948973655701,0.2572532892227173,0.24225179851055145,negative,0.44732004404067993,0.3831730782985687,0.16950689256191254,negative
54,768529956162924544,LleonardPler,@Adriansoler espero y deseo que el interior te cause lo mismo ,2016-08-24 19:26:34,es,neutral,espero deseo interior cause mismo,0.24274446070194244,0.22993017733097076,0.5273253917694092,positive,0.2162240743637085,0.5606498122215271,0.22312623262405396,neutral,0.29028165340423584,0.22352230548858643,0.4861960709095001,positive,0.21639253199100494,0.3751643896102905,0.40844306349754333,positive
55,768529333493391360,Gh14Yessi,"@FaranduleroYo Pues espero que no lo digas por mi niña o no voto mas  memeo, bueno cada uno tendra su opinion +",2016-08-24 19:24:06,es,negative,pues espero digas niña voto mas memeo bueno cada tendra opinion,0.2589125335216522,0.2596975564956665,0.4813899099826813,positive,0.1623860001564026,0.4338066577911377,0.40380731225013733,neutral,0.21761959791183472,0.2675398290157318,0.5148405432701111,positive,0.1587669402360916,0.4116717576980591,0.4295613169670105,positive
56,768529047878004736,Alfbicknell,"@GarbiMuguruza 
Yo cuando pueda quiero tener el Omega Constellation,, con los numéricos romanos. ",2016-08-24 19:22:58,es,positive,pueda quiero tener omega constellation numéricos romanos,0.3091844916343689,0.25015321373939514,0.44066229462623596,positive,0.2628884017467499,0.44633641839027405,0.2907751798629761,neutral,0.23232197761535645,0.39739787578582764,0.37028011679649353,neutral,0.2621597945690155,0.2413490116596222,0.4964912533760071,positive
57,768562609029255168,polux_prm,@feralcazar_ es grasioso porque en vez de aspirar a ser alcalde aspiras a concejal... ,2016-08-24 21:36:19,es,negative,grasioso vez aspirar ser alcalde aspiras concejal,0.22877076268196106,0.22770990431308746,0.5435193181037903,positive,0.21536730229854584,0.5663980841636658,0.21823453903198242,neutral,0.22895720601081848,0.22846297919750214,0.5425798296928406,positive,0.3785393536090851,0.20868225395679474,0.4127783179283142,positive
58,768562544239927296,leoselaya98,Hoy quiero hacer otro juego de estos de tw pero esque son todos iguales ,2016-08-24 21:36:04,es,negative,hoy quiero hacer juego tw esque iguales,0.2642960846424103,0.24392007291316986,0.4917837977409363,positive,0.21115998923778534,0.5727875232696533,0.21605247259140015,neutral,0.24911493062973022,0.26374661922454834,0.4871383309364319,positive,0.20309312641620636,0.3447403311729431,0.45216652750968933,positive
59,768562234582851584,ElyShuri,Por desgracia el sorteo que tenía pensado hacer es sólo para gente de Europa  Ya haré más sorteos para todo el mundo!,2016-08-24 21:34:50,es,negative,desgracia sorteo pensado hacer sólo gente europa haré sorteos mundo,0.571094810962677,0.21796895563602448,0.2109363079071045,negative,0.5587772130966187,0.23312923312187195,0.208093523979187,negative,0.48459747433662415,0.1906883418560028,0.32471418380737305,negative,0.5685621500015259,0.22157980501651764,0.2098580151796341,negative
